PostCommentID,Post Created-Time,Post Keyword,Post Message,Post Attachment,Comment Created-Time,Comment UserName,Comment UserID,Comment Message
121580125458_10157603987840459_10157604035930459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T06:54:08+0000,Andreas Malzahn,1518984634784616_,"Aus Langeweile! Die haben eben nix besseres zu tun. Hier, in sicherem Abstand, auf dicke Hose machen aber im eigenen (unzivilisiertem) Land nichts gebacken kriegen."
121580125458_10157603987840459_10157604042680459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T06:58:26+0000,Sandra Ko,1120790878025666_,"Das erinnert mich an die NS-Zeit, Stärke durch Gemeinschaft.  Gibt den Menschen Sicherheit sich an irgendwelche verrückten Richtlinien zu halten. Macht das Leben einfacher als den eigenen Verstand zu benutzen."
121580125458_10157603987840459_10157604056945459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:06:50+0000,Iris Becker,1183694905000465_,Ich schau das schon alles nicht mehr!! Das können meine Nerven nicht mehr ab das man da nicht einschreiten kann!!!Es ist nur noch traurig!! :-[
121580125458_10157603987840459_10157604062565459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:10:08+0000,Harry Weiland,10154331690692855_,Unser Erziehungsfernsehen auf dem rotschwarzgrünen Dauer-Drogentripp.
121580125458_10157603987840459_10157604063540459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:11:03+0000,Kakadu Altona,205625056564246_,"Habe die Sendung gestern gesehen.Sie fühlt sich so ""frei und selbstbestimmt"""".Wenn es so waere warum geht sie nicht in ein Muslimisches Land und lebt dort ihren Glauben?Weil die meisten Frauen dort doch nichts zu sagen haben.Aber im sicheren Europa den Mund aufmachen"
121580125458_10157603987840459_10157604065105459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:12:23+0000,Susanne Blaß,10210174384412689_,Und dafür werden uns auch noch zwangsweise GEZ Gebühren abgezogen ?das macht mich wirklich wütend ???
121580125458_10157603987840459_10157604065325459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:12:33+0000,Detlef Litzkendorf,1166110266811291_,"Also wenn sowas geht, können wir ja auch Steinigungen und sonstige religiöse Perversion im tv zeigen !"
121580125458_10157603987840459_10157604070885459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:16:47+0000,Re Ha,1401737046537885_,"Sie war wirklich dumm. Es gibt einige, die sich ganz gut artikulieren  und vernünftig argumentieren können. Sie gehört definitiv nicht dazu."
121580125458_10157603987840459_10157604070960459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:16:50+0000,Thorsten Rosemann,1481023758605154_,Iris Becker: Geht mir genauso. Ich schwanke derweil immer öfter zwischen möglichst gut informiert sein und am liebsten gar nichts mehr wissen wollen.
121580125458_10157603987840459_10157604073255459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:18:55+0000,Claudia Wolf,1245040685572151_,"Vielleicht fehlen den Jugendlichen ganz einfach richtige Ideale?Denn die haben wir im Westen nicht mehr.Also greift man auf den Extremismus zurück.Das tun ja nicht nur Muslime,sondern die Rechten auch."
121580125458_10157603987840459_10157604075955459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:21:20+0000,Jyrgen Balzer,1776743065925136_,Ich kann nur hoffen das diese Anne Will schnellstmöglich ersetzt wird
121580125458_10157603987840459_10157604081045459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:25:52+0000,Magdalena Pagani,10211902431776020_,HORROR!!!
121580125458_10157603987840459_10157604082185459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:26:41+0000,Toto Reswer,225275434583345_,IS Propaganda in der ARD.........Pfui Deibel......der vollverschleierten Dame hätte man das Mirko abschalten....MÜSSEN!!!!!!!
121580125458_10157603987840459_10157604083355459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:27:32+0000,Matthias Engel,10211255592775063_,Anne Will ist die schlechteste Moderatorin die ich kenne!
121580125458_10157603987840459_10157604083970459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:27:52+0000,Martina Gücker,985061534971028_,"Liebe ARD, es ist an der Zeit, Frau Will an die frische Luft zu setzen! Was da mit meinen Gebühren finanziert wird ist ungeheuerlich!   Eine Mumie im Stoffknast erhält die Plattform, offen für den IS zu werben? Das geht entschieden zu weit!"
121580125458_10157603987840459_10157604087390459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:30:00+0000,Wolf Peter Krause,692911167559556_,"Den deutschen Pass wegnehmen, und Tschüss"
121580125458_10157603987840459_10157604094820459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:35:41+0000,Klaus Lewinski,925020320932346_,"Propaganda hat nichts mit Meinungsfreiheit zu tun,  dass sollte auch die ARD wissen. Dieser Halloween Kreatur so ein Forum zu geben ist ein Skandal ! Vermummte haben im oeffentlich rechtlichen Fernsehen nichts,  aber wirklich gar nichts zu suchen.  Aljazira laeuft auf einem anderen Kanal !! ?"
121580125458_10157603987840459_10157604095705459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:36:14+0000,Dirk von Koffer,1442325682451941_,"Die ARD sollte sich wirklich fragen, ob sie als Plattform für Terroristen dienen will. Dafür bin ich nicht bereit Gebühren zu zahlen!"
121580125458_10157603987840459_10157604102920459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:40:58+0000,Robert Buck,1458437087507674_,Das Problem: Viele Journalisten leben in ihrer ganz eigenen Traumwelt. Sie sind nicht in der Lage die Konsequenz ihres Handelns zu erfassen! Anders kann ich mir derlei nicht mehr erklären.
121580125458_10157603987840459_10157604109580459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:45:47+0000,Alireza Golzar Hamburg,1378780325475057_,
121580125458_10157603987840459_10157604124580459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:55:18+0000,Mike Patzer,1187020841376081_,Diese Sendung schaue ich mir nicht mehr an.......Und für so was zahlt man Gebühren??????
121580125458_10157603987840459_10157604128030459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T07:57:47+0000,Baerbel Knodel,1237934919614068_,Unglaublich!
121580125458_10157603987840459_10157604139065459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T08:04:09+0000,Birgit Jungjohann,1337208809678707_,unfassbar.
121580125458_10157603987840459_10157604143990459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T08:07:53+0000,Thorsten Rosemann,1481023758605154_,Der Inhaltsreichtum solcher Sendungen darf durchaus als kritisch bezeichnet werden. Und das ist noch wohlwollend ausgedrückt.
121580125458_10157603987840459_10157604149145459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T08:10:34+0000,Maria Stella,373775379624146_,Vollverschleiert im TV. Darf die das? Wann gilt denn das Vermummungsverbot?
121580125458_10157603987840459_10157604149540459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T08:10:50+0000,Vroni Zieglmeier,1269188023146242_,Diese Überschrift ist total reißerisch und hat wenig mit dem Inhalt der Sendung zu tun. Stattdessen befeuert sie Kommentare aus der rechten Ecke. Sowas ist kein guter Journalismus.
121580125458_10157603987840459_10157604149860459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T08:11:02+0000,Hans Böhm,843838439090127_,Ja das ist unser Deutschland für das wir  GEZ Gebühren Zahlen wie BLÖD sind wir denn  ???
121580125458_10157603987840459_10157604150875459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T08:11:42+0000,Nico Gebhardt,1420098801385543_,Jessica Sophie Nitz
121580125458_10157603987840459_10157604155790459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T08:14:03+0000,Marcus Neef,1215160708532311_,"Gegenfrage: Warum schließen sich immer mehr junge Menschen rechtsradikalen Gruppierungen an?  Man kann es immer wieder auf einen einfachen Nenner runterbrechen...  Ob ein orientierungsloser Jugendlicher nun Neonazi oder Islamist wird, hängt einzig und allein davon ab, wer zuerst an dessen Tür klopft! Die Mechanismen, die dann greifen und die Bedürfnisse, die ""befriedigt"" werden, sind bei beiden Extremen die Selben."
121580125458_10157603987840459_10157604157415459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T08:14:57+0000,Lorenz Daniel Dimitrij Burgmann,10154132098807322_,"Nora Illi? Der Name sagt mir jetzt nichts, aber das Gesicht kenne ich irgendwo her...!"
121580125458_10157603987840459_10157604160705459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T08:17:14+0000,Attila Adam,213779189079566_,"Ich halte nichts von Vollverschleierung, nichts von Fundamentalismus - aber die braune Grütze, die dermaßen aktiv in sozialen Medien ist, schockiert mich im gleichen Maße. Der Deutsche hat ein neues Feindbild, nachdem es 900 Jahre lang der Jude war und dass erkennt man an den Kommentaren. Hier wird offen eine Ausbürgerung gefordert, Gewalt verherrlicht oder relativiert, hier werden Unwahrheiten als Fakten schmackhaft gemacht, ganz nach Manier des Kopp Verlages u.s.w.  Die selbe Propaganda, der selbe archaisch denkende Müll von Mensch, wie die Komiker vom IS.  Wirklich beeindruckend..."
121580125458_10157603987840459_10157604166830459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T08:18:19+0000,Martin W. Becker,1301965696561864_,"So jemanden darf man nicht in eine öffentlich-rechtliche Sendung einladen. Diese Vollverschleierung gehört nicht in unseren Kulturkreis. Ein Verbot, wie in Teilen der Schweiz wäre sinnvoll. Diese radikale Form des Islam gehört nicht nach Deutschland."
121580125458_10157603987840459_10157604170385459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T08:20:40+0000,Wolfgang Petersilie,1340576982654368_,"Solche widerwärtigen Schleiereulen haben in Deutschland nichts zu suchen!! Der Islam mit seinen Begleiterscheinungen,wie Kinderehen,Ehrenmorden,Terrorismusneigung,Vollverschleierung, Homophobie und Ablehnung unserer westlichen Lebrnsweise gehört nicht zu Deutschland!"
121580125458_10157603987840459_10157604176425459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T08:24:52+0000,Hauke Kroppenberg,1355964714479425_,Warum lassen wir sowas nur zu ich verstehe das nicht
121580125458_10157603987840459_10157604178225459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T08:26:36+0000,Markus Corby,1657745910917677_,Krank
121580125458_10157603987840459_10157604179050459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T08:27:11+0000,Wilma Jesche,1578012018881536_,Kann ich für diesen Monat meine Gebühr zurück haben???? SO ETWAS MUSS VERBOTEN WERDEN
